,'t',x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30
94,77.3938914279052,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207340325242811,0.769322216674801,-0.1547524294,-0.481022053118444,-0.0923020041813062,-0.290286792310199,0.447890924265844,0.749939043783335,0.227569526878871,0.358916344073902,0.276877021537439,0.204775043659573,0.578929261378404,0.145804229516749,-0.0714299306172183,-0.46533086618253,0.641561754032807,-0.344747191960772,-0.618860650376666,-0.151147207894123
95,78.5706269972414,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207462820696187,0.769320546990467,-0.154724155590824,-0.481023784892776,-0.0924644048816012,-0.290318095390037,0.447797337289294,0.749860896517802,0.227578710353988,0.359125230817118,0.277093245905389,0.204777953871265,0.578918631331392,0.145740238859909,-0.0714747661970125,-0.465250398848761,0.641537024142857,-0.344717715017002,-0.618864776811608,-0.151327974142766
96,79.7449864037095,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.20744947279779,0.769328042044482,-0.154772944352799,-0.481030451582769,-0.0922502464421783,-0.290320868635166,0.447816698068308,0.749955080681063,0.227506626972806,0.35893369235808,0.276858439939106,0.20480149674778,0.578865223253433,0.145768115275076,-0.0713713307657264,-0.465264966017281,0.641627033273109,-0.344753720633953,-0.618881576037182,-0.151217251940698
97,80.9168960297785,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207566085289697,0.769325023591583,-0.154741303904384,-0.481032327668646,-0.0924173495648062,-0.290348408215069,0.447727980039782,0.749878102860962,0.227521283941478,0.35913601553902,0.27707113993452,0.204803285537066,0.578859026531724,0.1457094470988,-0.0714177116262277,-0.465190187142771,0.641598484086259,-0.344720493136059,-0.618885975836953,-0.151395552352694
98,82.0907996835609,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207548397254511,0.769331245210498,-0.154786441530308,-0.481039230559,-0.0922099836520729,-0.290347975313029,0.447750824116353,0.749972107607635,0.227454692271251,0.358941466503779,0.276836284066107,0.204825579317903,0.578809859239326,0.145741476512732,-0.0713168102222506,-0.465209127637414,0.641684457459787,-0.344752540418947,-0.618902898975958,-0.151284816247622
99,83.2664504475524,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207661186956425,0.769327038608477,-0.154751473016725,-0.48104119403373,-0.0923836644014041,-0.290372634166797,0.447665295514265,0.749894876736086,0.227474435125052,0.359141234587969,0.277049310966987,0.204826314035457,0.578807603859541,0.145686529321672,-0.0713654845611496,-0.465138336386351,0.641651944886825,-0.344715731942073,-0.618907457043609,-0.151463230043636
100,84.4422810239204,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207639060437741,0.769332248150768,-0.15479393503415,-0.481048299073721,-0.0921802553136132,-0.290369372597996,0.447691685269708,0.749989471840935,0.227412109822999,0.358942388406946,0.276812428540539,0.204847605161875,0.578761863374754,0.14572244221048,-0.0712661401898668,-0.465161425717742,0.641734989212837,-0.344744813653394,-0.618924489219075,-0.151350996626743
101,85.615695171138,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207748010165258,0.769327097038715,-0.154756526221403,-0.481050330862953,-0.0923579280076228,-0.290391528542615,0.447609336213572,0.749912662518086,0.227435797245492,0.359138512363085,0.277024043030017,0.204847516380061,0.578762770889781,0.145670928770201,-0.0713162119622444,-0.465094364863137,0.64169955358565,-0.34470534206628,-0.618929185985602,-0.151528244684784
102,86.7888504159129,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207723025033501,0.769331425895105,-0.154796376256827,-0.481057587002288,-0.0921597920208515,-0.29038610710004,0.447637994346013,0.750006818921746,0.227377392927268,0.358938307165992,0.276787923095268,0.204867879297038,0.578720050865076,0.145709520616282,-0.0712189263859694,-0.465120309823191,0.641779604610088,-0.344731607040809,-0.618946259315301,-0.15141641282482
103,87.9628884681084,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.20782906664,0.769325487577907,-0.154756913008769,-0.481059681972158,-0.0923409933318983,-0.290406265890211,0.447558090607299,0.749930257706094,0.227404326491431,0.359131727089922,0.276998686044376,0.204867139823227,0.578723518364368,0.145660732142705,-0.0712701650818154,-0.465056174670638,0.641741743531191,-0.344689882075351,-0.618951101039612,-0.151593033944788
104,89.1384453585029,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207801051354807,0.769329141794646,-0.15479499581092,-0.481067090737385,-0.0921453655846299,-0.290398929874355,0.447589168866767,0.750024875381861,0.227348750574933,0.358928495943893,0.276761031435498,0.204886825314058,0.578683079784508,0.145701959542791,-0.0711738830235168,-0.465084918709971,0.641819891922099,-0.344714145736494,-0.618968263069274,-0.151480114366035
105,90.3130352447601,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207904761420845,0.769322541833152,-0.154753726167461,-0.48106920652126,-0.0923300829323132,-0.290417470645082,0.447511205466526,0.749948218949071,0.22737854277707,0.35912031772907,0.276971846974518,0.204885489282671,0.578688793384514,0.145655285985068,-0.0712263840064764,-0.465023118600781,0.641779764297997,-0.344670502635934,-0.618973165646948,-0.151656545940966
106,91.486798031753,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207874604358054,0.769325616741767,-0.154790108895479,-0.481076718665125,-0.0921377505285216,-0.290408635651301,0.447543961191029,0.750042633027227,0.227325585905384,0.358915914426583,0.276734421642297,0.204904523774915,0.578650411340672,0.145698387460658,-0.0711314674142435,-0.465053886784851,0.641855937032002,-0.344692915987081,-0.6189903376721,-0.151543610298605
107,92.6601200289154,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.207976095898018,0.769318497943095,-0.154747572566434,-0.481078867122919,-0.0923243097489695,-0.290425792624562,0.447467860894804,0.749966377812562,0.227357478105979,0.359105333318043,0.276944045301433,0.204902775197976,0.578657819525194,0.145653683495687,-0.0711845567112518,-0.464994231493166,0.641814284605089,-0.344647877715601,-0.618995340886149,-0.151719138225548
108,93.8347422472196,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.20794402529237,0.769321112956292,-0.154782673874587,-0.481086484164122,-0.0921341120357299,-0.290415689427759,0.447502127028146,0.750060888383938,0.227306528776779,0.358899378974289,0.276706122816518,0.204921310414685,0.578621037837536,0.145698451645726,-0.071090525662054,-0.465026769875933,0.641889042611508,-0.34466884630629,-0.619012555216137,-0.151605805171895
109,95.0094863422507,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.20804403964799,0.769313539801568,-0.154738874371305,-0.481088631586033,-0.0923232957688567,-0.290431789645321,0.447427268887292,0.74998445070949,0.227340408091465,0.359087986143328,0.276916103732696,0.20491915878051,0.578629989796483,0.145655104506705,-0.0711445465105392,-0.464968631889412,0.641845759930532,-0.344622490813152,-0.619017591829466,-0.151781392610692
110,96.1839928072522,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.20801028272436,0.769315788753375,-0.15477294468922,-0.481096327027794,-0.092134807905764,-0.29042062978417,0.447462841677559,0.750079028463279,0.22729111965898,0.358880750039013,0.276677763411049,0.204937255755395,0.578594556973983,0.145701246175506,-0.0710512960637064,-0.465002661555252,0.641919332959498,-0.344642305481227,-0.619034811292413,-0.151667617789169
111,97.3575095021748,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.208108745982725,0.769307868345004,-0.154728300814046,-0.481098475784789,-0.092325252329907,-0.290435806099886,0.447389281240093,0.750002833061029,0.227326440530361,0.359067767779033,0.276887003666305,0.204934821826656,0.578604680906405,0.145659215812942,-0.0711057403793345,-0.464945997283732,0.641874963033568,-0.344595049763914,-0.619039894100647,-0.151842540624584
112,98.531530994773,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.208095829997921,0.76930843201882,-0.154743834312364,-0.481102949182675,-0.0922336683584933,-0.290430142805126,0.447404714103743,0.750050460995004,0.227302062179539,0.358964197273247,0.276767943119431,0.204944562507724,0.578586191084122,0.145682715979413,-0.0710577199745898,-0.46496179760909,0.641912483124828,-0.344602393234835,-0.619049851830076,-0.151790670073265
113,99.2657654973865,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,4.54146369475933,-1.74172161242026,4.54146369475933,0.208114787899374,0.769306527128782,-0.154740325438905,-0.48110606950786,-0.0922336703989417,-0.290430811518078,0.447393848327214,0.750056856330739,0.227298183973279,0.358955775114014,0.276756966418896,0.204949348534974,0.578578756580846,0.145684973001213,-0.0710453730363243,-0.464955763627974,0.641921450220663,-0.344593518135941,-0.619056885023995,-0.151808491838693
114,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
