t,x0,x1
51.370000000000005,79.55673116186514,1.3957145076696036
51.38,79.57073097157144,1.4042559955337297
51.39,79.58481650660507,1.4128694957154209
51.4,79.59898848768958,1.4215537552020407
51.41,79.61324763554857,1.4303075209809586
51.42,79.6275946709056,1.439129540039525
51.43,79.64203031449122,1.448018559376851
51.44,79.6565552768801,1.456973273306153
51.45,79.67117016974493,1.4659920739924923
51.46,79.68587556731825,1.4750732582663149
51.47,79.7006720438327,1.4842151229580849
51.48,79.71556017352084,1.4934159648982672
51.49,79.73054053061527,1.5026740809173067
51.5,79.74561368934857,1.511987767845668
51.51,79.76078022395333,1.5213553225138094
51.52,79.77604070866217,1.5307750417521957
51.53,79.79139571762225,1.5402452220623084
51.54,79.80684577273678,1.5497639983116855
51.55,79.82239128546321,1.5593292178659135
51.56,79.83803265708033,1.568938718750187
51.57,79.85377028886693,1.578590338989721
51.58,79.86960458210181,1.5882819166097222
51.59,79.8855359380638,1.598011289635406
51.6,79.90156475803164,1.6077762960919664
51.61,79.91769144329325,1.6175747740053406
51.620000000000005,79.93391637021405,1.6274044847686884
51.63,79.95023978658486,1.6372628996576517
51.64,79.9666619023527,1.6471474214195134
51.65,79.98318292746457,1.657055452801551
51.66,79.99980307186745,1.6669843965510482
51.67,80.01652254550832,1.6769316554152671
51.68,80.03334155833421,1.6868946321414924
51.69,80.05026032029211,1.6968707294770002
51.7,80.0672790138402,1.7068572752481428
51.71,80.08439767093144,1.71685131197716
51.72,80.10161627542274,1.7268498145969189
51.73,80.11893481117075,1.7368497580404247
51.74,80.13635326203205,1.7468481172406618
51.75,80.15387161186325,1.7568418671306356
51.76,80.171489844521,1.7668279826433444
51.77,80.1892079438619,1.7768034387117937
51.78,80.20702586396045,1.786765138476419
51.79,80.2249433881331,1.796709725417326
51.8,80.24296024117784,1.806633788168742
51.81,80.26107614787236,1.816533915391927
51.82,80.27929083299432,1.8264066957481633
51.83,80.29760402132145,1.836248717898725
51.84,80.31601543763139,1.846056570504894
51.85,80.33452480670185,1.8558268422279312
51.86,80.35313182206875,1.8655560576876
51.870000000000005,80.37183598987525,1.8752405346230483
51.88,80.39063674794973,1.8848765622377253
51.89,80.40953353404825,1.894460429910316
51.9,80.42852578592692,1.903988427019499
51.91,80.44761294134182,1.91345684294396
51.92,80.46679443804898,1.922861967062362
51.93,80.48606971380453,1.9322000887533917
51.94,80.50543817463219,1.9414674442128472
51.95,80.52489902846497,1.9506601430926571
51.96,80.54445140730567,1.9597743103137633
51.97,80.56409444301296,1.9688060713941553
51.98,80.58382726744547,1.9777515518518225
51.99,80.60364901246183,1.986606877204735
52.0,80.62355880992065,1.9953681729708823
52.01,80.64355579168058,2.004031564668248
52.02,80.66363905837937,2.012593138786848
52.03,80.68380750965044,2.0210489616356453
52.04,80.7040599654874,2.0293951759497646
52.05,80.72439524568492,2.0376279259225907
52.06,80.74481217003755,2.04574335574749
52.07,80.76530955833992,2.0537376096178477
52.08,80.78588623038665,2.0616068317270426
